Crop Name,District Name,Crop Year,Crop Season,Cultivation Area (Hectare),Production (Tonne),Yield (Tonne per Hectare),Cost of Cultivation per Hectare (INR),Revenue per Hectare (INR),Annual Rainfall (mm),Rainfall Category,Organic Phase Code,Organic Phase Label,Rainfall Category Code
Rice,Geyzing,1997,Kharif,5380,7450.0,1.38,8100,5747,2700,Normal,0,Conventional,1
Rice,Geyzing,1998,Kharif,5380,7480.0,1.39,8800,6117,2500,Normal,0,Conventional,1
Rice,Geyzing,1999,Kharif,5380,8000.0,1.49,9500,7286,2780,Normal,0,Conventional,1
Rice,Geyzing,2000,Kharif,5380,7999.0,1.49,10200,7583,2420,Deficient,0,Conventional,2
Rice,Geyzing,2001,Kharif,5100,7570.0,1.48,11060,7867,2680,Normal,0,Conventional,1
Rice,Geyzing,2002,Kharif,5100,7600.0,1.49,11920,8196,2590,Normal,0,Conventional,1
Rice,Geyzing,2003,Kharif,5100,7600.0,1.49,12780,8196,3250,Excess,1,Transition,0
Rice,Geyzing,2004,Kharif,5100,7630.0,1.5,13640,8378,2790,Normal,1,Transition,1
Rice,Geyzing,2005,Kharif,550,8320.0,15.13,14500,86225,2390,Deficient,1,Transition,2
Rice,Geyzing,2006,Kharif,550,8350.0,15.18,16267,88055,2310,Deficient,1,Transition,2
Rice,Geyzing,2007,Kharif,2460,4560.0,1.85,18033,11956,2260,Deficient,1,Transition,2
Rice,Geyzing,2008,Kharif,4190,7450.0,1.78,19800,13246,2680,Normal,1,Transition,1
Rice,Geyzing,2009,Kharif,4170,7580.0,1.82,21100,17269,2130,Deficient,1,Transition,2
Rice,Geyzing,2010,Kharif,3970,7213.0,1.82,22400,18169,2650,Normal,1,Transition,1
Rice,Geyzing,2011,Kharif,3950,7180.0,1.82,25000,19631,2810,Normal,1,Transition,1
Rice,Geyzing,2012,Kharif,3610,6770.0,1.88,27600,23442,2250,Deficient,1,Transition,2
Rice,Geyzing,2013,Kharif,3160,6000.0,1.9,30000,24873,2620,Normal,1,Transition,1
Rice,Geyzing,2014,Kharif,3130,5950.0,1.9,32400,25853,2780,Normal,1,Transition,1
Rice,Geyzing,2015,Kharif,3016,5851.0,1.94,34800,27354,2530,Normal,1,Transition,1
Rice,Geyzing,2016,Kharif,2871,5600.0,1.95,37300,28673,2710,Normal,2,Organic,1
Rice,Geyzing,2017,Kharif,1969,3852.0,1.96,39800,30323,2600,Normal,2,Organic,1
Rice,Geyzing,2018,Kharif,1974,3866.0,1.96,42300,34273,2450,Normal,2,Organic,1
Rice,Geyzing,2019,Kharif,1549,3034.0,1.96,44900,35550,2680,Normal,2,Organic,1
Rice,Geyzing,2020,Kharif,1494,2940.0,1.97,47500,36760,2520,Normal,2,Organic,1
Rice,Geyzing,2021,Kharif,1486,2925.0,1.97,50850,38186,2770,Normal,2,Organic,1
Rice,Geyzing,2022,Kharif,869,1716.0,1.97,54200,40284,2480,Normal,2,Organic,1
Rice,Mangan,1997,Kharif,1191,1627.0,1.37,8100,5669,2280,Normal,0,Conventional,1
Rice,Mangan,1998,Kharif,1404,1917.0,1.37,8800,6008,2140,Normal,0,Conventional,1
Rice,Mangan,1999,Kharif,1408,2059.0,1.46,9500,7166,2350,Normal,0,Conventional,1
Rice,Mangan,2000,Kharif,1408,2059.0,1.46,10200,7458,2060,Deficient,0,Conventional,2
Rice,Mangan,2001,Kharif,1360,1992.0,1.46,11060,7763,2260,Normal,0,Conventional,1
Rice,Mangan,2002,Kharif,1000,1350.0,1.35,11920,7425,2190,Normal,0,Conventional,1
Rice,Mangan,2003,Kharif,1000,1320.0,1.32,12780,7260,2760,Normal,1,Transition,1
Rice,Mangan,2004,Kharif,1000,1000.0,1.0,13640,5600,2350,Normal,1,Transition,1
Rice,Mangan,2005,Kharif,600,1850.0,3.08,14500,17575,2020,Deficient,1,Transition,2
Rice,Mangan,2006,Kharif,850,850.0,1.0,16267,5800,1960,Deficient,1,Transition,2
Rice,Mangan,2007,Kharif,1000,1030.0,1.03,18033,6644,1920,Deficient,1,Transition,2
Rice,Mangan,2008,Kharif,1000,1070.0,1.07,19800,7972,2250,Normal,1,Transition,1
Rice,Mangan,2009,Kharif,1000,1070.0,1.07,21100,10165,1810,Deficient,1,Transition,2
Rice,Mangan,2010,Kharif,1000,1140.0,1.14,22400,11400,2230,Normal,1,Transition,1
Rice,Mangan,2011,Kharif,970,1100.0,1.13,25000,12247,2370,Normal,1,Transition,1
Rice,Mangan,2012,Kharif,980,1320.0,1.35,27600,16837,1900,Deficient,1,Transition,2
Rice,Mangan,2013,Kharif,988,1410.0,1.43,30000,18695,2210,Normal,1,Transition,1
Rice,Mangan,2014,Kharif,990,1420.0,1.43,32400,19507,2350,Normal,1,Transition,1
Rice,Mangan,2015,Kharif,920,1347.0,1.46,34800,20644,2140,Normal,1,Transition,1
Rice,Mangan,2016,Kharif,920,1371.0,1.49,37300,21906,2290,Normal,2,Organic,1
Rice,Mangan,2017,Kharif,923,1384.0,1.5,39800,23242,2200,Normal,2,Organic,1
Rice,Mangan,2018,Kharif,988,1482.0,1.5,42300,26250,2070,Deficient,2,Organic,2
Rice,Mangan,2019,Kharif,923,1388.0,1.5,44900,27294,2270,Normal,2,Organic,1
Rice,Mangan,2020,Kharif,923,1393.0,1.51,47500,28192,2130,Normal,2,Organic,1
Rice,Mangan,2021,Kharif,924,1389.0,1.5,50850,29163,2340,Normal,2,Organic,1
Rice,Mangan,2022,Kharif,923,1395.0,1.51,54200,30832,2100,Normal,2,Organic,1
Rice,Namchi,1997,Kharif,2400,3270.0,1.36,8100,5654,2750,Normal,0,Conventional,1
Rice,Namchi,1998,Kharif,2400,3270.0,1.36,8800,5995,2580,Normal,0,Conventional,1
Rice,Namchi,1999,Kharif,2400,3430.0,1.43,9500,7003,2850,Normal,0,Conventional,1
Rice,Namchi,2000,Kharif,2400,3430.0,1.43,10200,7289,2480,Normal,0,Conventional,1
Rice,Namchi,2001,Kharif,2340,3150.0,1.35,11060,7135,2740,Normal,0,Conventional,1
Rice,Namchi,2002,Kharif,2340,3550.0,1.52,11920,8344,2650,Normal,0,Conventional,1
Rice,Namchi,2003,Kharif,2340,3550.0,1.52,12780,8344,3320,Excess,1,Transition,0
Rice,Namchi,2004,Kharif,2340,3410.0,1.46,13640,8161,2850,Normal,1,Transition,1
Rice,Namchi,2005,Kharif,2340,3770.0,1.61,14500,9183,2440,Normal,1,Transition,1
Rice,Namchi,2006,Kharif,2300,3750.0,1.63,16267,9457,2380,Deficient,1,Transition,2
Rice,Namchi,2007,Kharif,2800,4650.0,1.66,18033,10712,2320,Deficient,1,Transition,2
Rice,Namchi,2008,Kharif,2460,4350.0,1.77,19800,13174,2740,Normal,1,Transition,1
Rice,Namchi,2009,Kharif,2100,3730.0,1.78,21100,16874,2190,Deficient,1,Transition,2
Rice,Namchi,2010,Kharif,2220,3948.0,1.78,22400,17784,2710,Normal,1,Transition,1
Rice,Namchi,2011,Kharif,2210,3930.0,1.78,25000,19205,2870,Normal,1,Transition,1
Rice,Namchi,2012,Kharif,2420,4480.0,1.85,27600,23140,2300,Deficient,1,Transition,2
Rice,Namchi,2013,Kharif,2100,4010.0,1.91,30000,25015,2680,Normal,1,Transition,1
Rice,Namchi,2014,Kharif,2050,3910.0,1.91,32400,25940,2840,Normal,1,Transition,1
Rice,Namchi,2015,Kharif,1920,3738.0,1.95,34800,27451,2590,Normal,1,Transition,1
Rice,Namchi,2016,Kharif,1880,3685.0,1.96,37300,28814,2770,Normal,2,Organic,1
Rice,Namchi,2017,Kharif,1800,3534.0,1.96,39800,30432,2660,Normal,2,Organic,1
Rice,Namchi,2018,Kharif,1740,3421.0,1.97,42300,34407,2510,Normal,2,Organic,1
Rice,Namchi,2019,Kharif,1660,3265.0,1.97,44900,35699,2740,Normal,2,Organic,1
Rice,Namchi,2020,Kharif,1745,3432.0,1.97,47500,36739,2580,Normal,2,Organic,1
Rice,Namchi,2021,Kharif,1649,3245.0,1.97,50850,38176,2840,Normal,2,Organic,1
Rice,Namchi,2022,Kharif,1544,3078.0,1.99,54200,40668,2540,Normal,2,Organic,1
Rice,Pakyong,2022,Kharif,2120,3969.0,1.87,54200,38192,2860,Normal,2,Organic,1
Rice,Soreng,2022,Kharif,630,1242.0,1.97,54200,40217,2480,Normal,2,Organic,1
Small Millets,Gangtok,1997,Kharif,1600,1520.0,0.95,5000,2755,3100,Normal,0,Conventional,1
Small Millets,Gangtok,1998,Kharif,1600,1520.0,0.95,5400,2898,2890,Normal,0,Conventional,1
Small Millets,Gangtok,2000,Kharif,1260,1120.0,0.89,6200,2844,2780,Deficient,0,Conventional,2
Small Millets,Gangtok,2001,Kharif,1550,1470.0,0.95,6660,3319,3080,Normal,0,Conventional,1
Small Millets,Gangtok,2002,Kharif,1300,1150.0,0.88,7120,3096,2970,Normal,0,Conventional,1
Small Millets,Gangtok,2003,Kharif,1000,810.0,0.81,7580,2916,3740,Excess,1,Transition,0
Small Millets,Gangtok,2004,Kharif,1000,860.0,0.86,8040,3096,3200,Normal,1,Transition,1
Small Millets,Gangtok,2005,Kharif,1000,8800.0,8.8,8500,33880,2750,Deficient,1,Transition,2
Small Millets,Gangtok,2006,Kharif,1000,860.0,0.86,9500,3311,2680,Deficient,1,Transition,2
Small Millets,Gangtok,2007,Kharif,1590,146.0,0.09,10500,551,2610,Deficient,1,Transition,2
Small Millets,Gangtok,2008,Kharif,1430,1340.0,0.94,11500,6559,3080,Normal,1,Transition,1
Small Millets,Gangtok,2009,Kharif,1170,1110.0,0.95,13000,8538,2460,Deficient,1,Transition,2
Small Millets,Gangtok,2010,Kharif,840,832.0,0.99,14500,8716,3050,Normal,1,Transition,1
Small Millets,Gangtok,2011,Kharif,840,830.0,0.99,16750,9683,3230,Normal,1,Transition,1
Small Millets,Gangtok,2012,Kharif,870,900.0,1.03,19000,15517,2590,Deficient,1,Transition,2
Small Millets,Gangtok,2013,Kharif,840,870.0,1.04,20667,15536,3010,Normal,1,Transition,1
Small Millets,Gangtok,2014,Kharif,840,870.0,1.04,22333,15846,3200,Normal,1,Transition,1
Small Millets,Gangtok,2015,Kharif,833,873.0,1.05,24000,16454,2910,Normal,1,Transition,1
Small Millets,Gangtok,2016,Kharif,830,881.0,1.06,26000,17248,3120,Normal,2,Organic,1
Small Millets,Gangtok,2017,Kharif,828,879.0,1.06,28000,18047,3000,Normal,2,Organic,1
Small Millets,Gangtok,2018,Kharif,754,804.0,1.07,30000,25911,2820,Normal,2,Organic,1
Small Millets,Gangtok,2019,Kharif,754,808.0,1.07,32000,27326,3090,Normal,2,Organic,1
Small Millets,Gangtok,2020,Kharif,754,812.0,1.08,34000,28215,2900,Normal,2,Organic,1
Small Millets,Gangtok,2021,Kharif,754,814.0,1.08,36500,29559,3190,Normal,2,Organic,1
Small Millets,Gangtok,2022,Kharif,246,263.0,1.07,39000,31752,2860,Normal,2,Organic,1
Small Millets,Geyzing,1997,Kharif,1700,1610.0,0.95,5000,2746,2700,Normal,0,Conventional,1
Small Millets,Geyzing,1998,Kharif,1700,1600.0,0.94,5400,2871,2500,Normal,0,Conventional,1
Small Millets,Geyzing,2000,Kharif,1615,1529.0,0.95,6200,3030,2420,Deficient,0,Conventional,2
Small Millets,Geyzing,2001,Kharif,1680,1580.0,0.94,6660,3292,2680,Normal,0,Conventional,1
Small Millets,Geyzing,2002,Kharif,1450,1300.0,0.9,7120,3138,2590,Normal,0,Conventional,1
Small Millets,Geyzing,2003,Kharif,1450,1250.0,0.86,7580,3103,3250,Excess,1,Transition,0
Small Millets,Geyzing,2004,Kharif,1450,1250.0,0.86,8040,3103,2790,Normal,1,Transition,1
Small Millets,Geyzing,2005,Kharif,1450,1350.0,0.93,8500,3584,2390,Deficient,1,Transition,2
Small Millets,Geyzing,2006,Kharif,1500,1450.0,0.97,9500,3722,2310,Deficient,1,Transition,2
Small Millets,Geyzing,2007,Kharif,770,780.0,1.01,10500,6078,2260,Deficient,1,Transition,2
Small Millets,Geyzing,2008,Kharif,780,760.0,0.97,11500,6821,2680,Normal,1,Transition,1
Small Millets,Geyzing,2009,Kharif,1000,980.0,0.98,13000,8820,2130,Deficient,1,Transition,2
Small Millets,Geyzing,2010,Kharif,810,795.0,0.98,14500,8637,2650,Normal,1,Transition,1
Small Millets,Geyzing,2011,Kharif,780,770.0,0.99,16750,9674,2810,Normal,1,Transition,1
Small Millets,Geyzing,2012,Kharif,760,780.0,1.03,19000,15395,2250,Deficient,1,Transition,2
Small Millets,Geyzing,2013,Kharif,760,786.0,1.03,20667,15513,2620,Normal,1,Transition,1
Small Millets,Geyzing,2014,Kharif,760,790.0,1.04,22333,15904,2780,Normal,1,Transition,1
Small Millets,Geyzing,2015,Kharif,711,744.0,1.05,24000,16429,2530,Normal,1,Transition,1
Small Millets,Geyzing,2016,Kharif,510,544.0,1.07,26000,17333,2710,Normal,2,Organic,1
Small Millets,Geyzing,2017,Kharif,432,462.0,1.07,28000,18181,2600,Normal,2,Organic,1
Small Millets,Geyzing,2018,Kharif,234,250.0,1.07,30000,25962,2450,Normal,2,Organic,1
Small Millets,Geyzing,2019,Kharif,443,474.0,1.07,32000,27284,2680,Normal,2,Organic,1
Small Millets,Geyzing,2020,Kharif,185,199.0,1.08,34000,28183,2520,Normal,2,Organic,1
Small Millets,Geyzing,2021,Kharif,203,219.0,1.08,36500,29538,2770,Normal,2,Organic,1
Small Millets,Geyzing,2022,Kharif,154,166.0,1.08,39000,32014,2480,Normal,2,Organic,1
Small Millets,Mangan,1997,Kharif,700,650.0,0.93,5000,2693,2280,Normal,0,Conventional,1
Small Millets,Mangan,1998,Kharif,700,643.0,0.92,5400,2802,2140,Normal,0,Conventional,1
Small Millets,Mangan,2000,Kharif,688,633.0,0.92,6200,2944,2060,Deficient,0,Conventional,2
Small Millets,Mangan,2001,Kharif,688,450.0,0.65,6660,2289,2260,Normal,0,Conventional,1
Small Millets,Mangan,2002,Kharif,580,330.0,0.57,7120,1991,2190,Normal,0,Conventional,1
Small Millets,Mangan,2003,Kharif,690,550.0,0.8,7580,2870,2760,Normal,1,Transition,1
Small Millets,Mangan,2004,Kharif,690,530.0,0.77,8040,2765,2350,Normal,1,Transition,1
Small Millets,Mangan,2005,Kharif,690,540.0,0.78,8500,3013,2020,Deficient,1,Transition,2
Small Millets,Mangan,2006,Kharif,690,640.0,0.93,9500,3571,1960,Deficient,1,Transition,2
Small Millets,Mangan,2007,Kharif,520,370.0,0.71,10500,4269,1920,Deficient,1,Transition,2
Small Millets,Mangan,2008,Kharif,600,570.0,0.95,11500,6650,2250,Normal,1,Transition,1
Small Millets,Mangan,2009,Kharif,920,1010.0,1.1,13000,9880,1810,Deficient,1,Transition,2
Small Millets,Mangan,2010,Kharif,600,567.0,0.95,14500,8316,2230,Normal,1,Transition,1
Small Millets,Mangan,2011,Kharif,610,570.0,0.93,16750,9157,2370,Normal,1,Transition,1
Small Millets,Mangan,2012,Kharif,600,550.0,0.92,19000,13750,1900,Deficient,1,Transition,2
Small Millets,Mangan,2013,Kharif,610,570.0,0.93,20667,14016,2210,Normal,1,Transition,1
Small Millets,Mangan,2014,Kharif,610,570.0,0.93,22333,14297,2350,Normal,1,Transition,1
Small Millets,Mangan,2015,Kharif,609,584.0,0.96,24000,15056,2140,Normal,1,Transition,1
Small Millets,Mangan,2016,Kharif,610,591.0,0.97,26000,15744,2290,Normal,2,Organic,1
Small Millets,Mangan,2017,Kharif,609,591.0,0.97,28000,16498,2200,Normal,2,Organic,1
Small Millets,Mangan,2018,Kharif,610,595.0,0.98,30000,23702,2070,Deficient,2,Organic,2
Small Millets,Mangan,2019,Kharif,610,595.0,0.98,32000,24873,2270,Normal,2,Organic,1
Small Millets,Mangan,2020,Kharif,611,599.0,0.98,34000,25685,2130,Normal,2,Organic,1
Small Millets,Mangan,2021,Kharif,621,611.0,0.98,36500,26939,2340,Normal,2,Organic,1
Small Millets,Mangan,2022,Kharif,610,601.0,0.99,39000,29262,2100,Normal,2,Organic,1
Small Millets,Namchi,1997,Kharif,1000,950.0,0.95,5000,2755,2750,Normal,0,Conventional,1
Small Millets,Namchi,1998,Kharif,1000,950.0,0.95,5400,2898,2580,Normal,0,Conventional,1
Small Millets,Namchi,2000,Kharif,1000,950.0,0.95,6200,3040,2480,Normal,0,Conventional,1
Small Millets,Namchi,2001,Kharif,1010,960.0,0.95,6660,3327,2740,Normal,0,Conventional,1
Small Millets,Namchi,2002,Kharif,1010,960.0,0.95,7120,3327,2650,Normal,0,Conventional,1
Small Millets,Namchi,2003,Kharif,1010,960.0,0.95,7580,3422,3320,Excess,1,Transition,0
Small Millets,Namchi,2004,Kharif,1010,960.0,0.95,8040,3422,2850,Normal,1,Transition,1
Small Millets,Namchi,2005,Kharif,1010,1010.0,1.0,8500,3850,2440,Normal,1,Transition,1
Small Millets,Namchi,2006,Kharif,950,950.0,1.0,9500,3850,2380,Deficient,1,Transition,2
Small Millets,Namchi,2007,Kharif,850,680.0,0.8,10500,4800,2320,Deficient,1,Transition,2
Small Millets,Namchi,2008,Kharif,950,860.0,0.91,11500,6337,2740,Normal,1,Transition,1
Small Millets,Namchi,2009,Kharif,1160,1080.0,0.93,13000,8379,2190,Deficient,1,Transition,2
Small Millets,Namchi,2010,Kharif,750,699.0,0.93,14500,8202,2710,Normal,1,Transition,1
Small Millets,Namchi,2011,Kharif,720,670.0,0.93,16750,9119,2870,Normal,1,Transition,1
Small Millets,Namchi,2012,Kharif,750,730.0,0.97,19000,14600,2300,Deficient,1,Transition,2
Small Millets,Namchi,2013,Kharif,750,740.0,0.99,20667,14800,2680,Normal,1,Transition,1
Small Millets,Namchi,2014,Kharif,750,740.0,0.99,22333,15096,2840,Normal,1,Transition,1
Small Millets,Namchi,2015,Kharif,700,710.0,1.01,24000,15924,2590,Normal,1,Transition,1
Small Millets,Namchi,2016,Kharif,660,676.0,1.02,26000,16644,2770,Normal,2,Organic,1
Small Millets,Namchi,2017,Kharif,600,615.0,1.03,28000,17425,2660,Normal,2,Organic,1
Small Millets,Namchi,2018,Kharif,516,532.0,1.03,30000,25053,2510,Normal,2,Organic,1
Small Millets,Namchi,2019,Kharif,475,490.0,1.03,32000,26305,2740,Normal,2,Organic,1
Small Millets,Namchi,2020,Kharif,504,522.0,1.04,34000,27136,2580,Normal,2,Organic,1
Small Millets,Namchi,2021,Kharif,465,483.0,1.04,36500,28440,2840,Normal,2,Organic,1
Small Millets,Namchi,2022,Kharif,395,411.0,1.04,39000,30903,2540,Normal,2,Organic,1
Small Millets,Pakyong,2022,Kharif,500,543.0,1.09,39000,32254,2860,Normal,2,Organic,1
Small Millets,Soreng,2022,Kharif,88,95.0,1.08,39000,32062,2480,Normal,2,Organic,1
Soyabean,Gangtok,1997,Kharif,1000,810.0,0.81,5200,4860,3100,Normal,0,Conventional,1
Soyabean,Gangtok,1998,Kharif,1000,810.0,0.81,5633,4698,2890,Normal,0,Conventional,1
Soyabean,Gangtok,1999,Kharif,1000,830.0,0.83,6067,5229,3210,Normal,0,Conventional,1
Soyabean,Gangtok,2000,Kharif,1000,830.0,0.83,6500,5395,2780,Deficient,0,Conventional,2
Soyabean,Gangtok,2001,Kharif,1000,790.0,0.79,7040,5372,3080,Normal,0,Conventional,1
Soyabean,Gangtok,2002,Kharif,740,520.0,0.7,7580,5059,2970,Normal,0,Conventional,1
Soyabean,Gangtok,2003,Kharif,740,620.0,0.84,8120,7457,3740,Excess,1,Transition,0
Soyabean,Gangtok,2004,Kharif,750,650.0,0.87,8660,7887,3200,Normal,1,Transition,1
Soyabean,Gangtok,2005,Kharif,750,700.0,0.93,9200,8820,2750,Deficient,1,Transition,2
Soyabean,Gangtok,2006,Kharif,740,740.0,1.0,10633,9750,2680,Deficient,1,Transition,2
Soyabean,Gangtok,2007,Kharif,600,530.0,0.88,12067,9275,2610,Deficient,1,Transition,2
Soyabean,Gangtok,2008,Kharif,710,630.0,0.89,13500,12334,3080,Normal,1,Transition,1
Soyabean,Gangtok,2009,Kharif,1040,910.0,0.88,15250,12600,2460,Deficient,1,Transition,2
Soyabean,Gangtok,2010,Kharif,1000,965.0,0.97,17000,13896,3050,Normal,1,Transition,1
Soyabean,Gangtok,2011,Kharif,930,890.0,0.96,19750,15790,3230,Normal,1,Transition,1
Soyabean,Gangtok,2012,Kharif,920,900.0,0.98,22500,21522,2590,Deficient,1,Transition,2
Soyabean,Gangtok,2013,Kharif,920,906.0,0.98,24500,24620,3010,Normal,1,Transition,1
Soyabean,Gangtok,2014,Kharif,1100,1084.0,0.99,26500,25228,3200,Normal,1,Transition,1
Soyabean,Gangtok,2015,Kharif,1120,1120.0,1.0,28500,26000,2910,Normal,1,Transition,1
Soyabean,Gangtok,2016,Kharif,1125,1126.0,1.0,30667,27775,3120,Normal,2,Organic,1
Soyabean,Gangtok,2017,Kharif,1120,1121.0,1.0,32833,30527,3000,Normal,2,Organic,1
Soyabean,Gangtok,2018,Kharif,1027,1028.0,1.0,35000,34023,2820,Normal,2,Organic,1
Soyabean,Gangtok,2019,Kharif,1030,1032.0,1.0,37500,37172,3090,Normal,2,Organic,1
Soyabean,Gangtok,2020,Kharif,1030,1032.0,1.0,40000,38875,2900,Normal,2,Organic,1
Soyabean,Gangtok,2022,Kharif,299,300.0,1.0,46500,43144,2860,Normal,2,Organic,1
Soyabean,Geyzing,1997,Kharif,1300,1070.0,0.82,5200,4938,2700,Normal,0,Conventional,1
Soyabean,Geyzing,1998,Kharif,1320,1000.0,0.76,5633,4394,2500,Normal,0,Conventional,1
Soyabean,Geyzing,1999,Kharif,1350,1130.0,0.84,6067,5273,2780,Normal,0,Conventional,1
Soyabean,Geyzing,2000,Kharif,1350,1131.0,0.84,6500,5446,2420,Deficient,0,Conventional,2
Soyabean,Geyzing,2001,Kharif,1350,1100.0,0.81,7040,5541,2680,Normal,0,Conventional,1
Soyabean,Geyzing,2002,Kharif,1350,1000.0,0.74,7580,5333,2590,Normal,0,Conventional,1
Soyabean,Geyzing,2003,Kharif,1350,1100.0,0.81,8120,7252,3250,Excess,1,Transition,0
Soyabean,Geyzing,2004,Kharif,1340,1090.0,0.81,8660,7402,2790,Normal,1,Transition,1
Soyabean,Geyzing,2005,Kharif,1340,1080.0,0.81,9200,7616,2390,Deficient,1,Transition,2
Soyabean,Geyzing,2006,Kharif,1160,1160.0,1.0,10633,9750,2310,Deficient,1,Transition,2
Soyabean,Geyzing,2007,Kharif,450,400.0,0.89,12067,9333,2260,Deficient,1,Transition,2
Soyabean,Geyzing,2008,Kharif,1290,1140.0,0.88,13500,12284,2680,Normal,1,Transition,1
Soyabean,Geyzing,2009,Kharif,800,700.0,0.88,15250,12600,2130,Deficient,1,Transition,2
Soyabean,Geyzing,2010,Kharif,1200,1051.0,0.88,17000,12612,2650,Normal,1,Transition,1
Soyabean,Geyzing,2011,Kharif,1190,1040.0,0.87,19750,14420,2810,Normal,1,Transition,1
Soyabean,Geyzing,2012,Kharif,1190,1090.0,0.92,22500,20151,2250,Deficient,1,Transition,2
Soyabean,Geyzing,2013,Kharif,1210,1110.0,0.92,24500,22934,2620,Normal,1,Transition,1
Soyabean,Geyzing,2014,Kharif,1200,1102.0,0.92,26500,23509,2780,Normal,1,Transition,1
Soyabean,Geyzing,2015,Kharif,546,520.0,0.95,28500,24762,2530,Normal,1,Transition,1
Soyabean,Geyzing,2016,Kharif,480,457.0,0.95,30667,26420,2710,Normal,2,Organic,1
Soyabean,Geyzing,2017,Kharif,381,363.0,0.95,32833,29059,2600,Normal,2,Organic,1
Soyabean,Geyzing,2018,Kharif,367,350.0,0.95,35000,32416,2450,Normal,2,Organic,1
Soyabean,Geyzing,2019,Kharif,343,328.0,0.96,37500,35478,2680,Normal,2,Organic,1
Soyabean,Geyzing,2020,Kharif,338,323.0,0.96,40000,37078,2520,Normal,2,Organic,1
Soyabean,Geyzing,2021,Kharif,340,325.0,0.96,43250,37757,2770,Normal,2,Organic,1
Soyabean,Geyzing,2022,Kharif,295,284.0,0.96,46500,41397,2480,Normal,2,Organic,1
Soyabean,Mangan,1997,Kharif,400,315.0,0.79,5200,4725,2280,Normal,0,Conventional,1
Soyabean,Mangan,1998,Kharif,400,155.0,0.39,5633,2248,2140,Normal,0,Conventional,1
Soyabean,Mangan,1999,Kharif,400,266.0,0.67,6067,4190,2350,Normal,0,Conventional,1
Soyabean,Mangan,2000,Kharif,400,269.0,0.67,6500,4371,2060,Deficient,0,Conventional,2
Soyabean,Mangan,2001,Kharif,400,274.0,0.69,7040,4658,2260,Normal,0,Conventional,1
Soyabean,Mangan,2002,Kharif,400,240.0,0.6,7580,4320,2190,Normal,0,Conventional,1
Soyabean,Mangan,2003,Kharif,400,300.0,0.75,8120,6675,2760,Normal,1,Transition,1
Soyabean,Mangan,2004,Kharif,400,310.0,0.78,8660,7052,2350,Normal,1,Transition,1
Soyabean,Mangan,2005,Kharif,400,310.0,0.78,9200,7324,2020,Deficient,1,Transition,2
Soyabean,Mangan,2006,Kharif,310,310.0,1.0,10633,9750,1960,Deficient,1,Transition,2
Soyabean,Mangan,2007,Kharif,40,310.0,7.75,12067,81375,1920,Deficient,1,Transition,2
Soyabean,Mangan,2008,Kharif,300,250.0,0.83,13500,11583,2250,Normal,1,Transition,1
Soyabean,Mangan,2009,Kharif,630,520.0,0.83,15250,11886,1810,Deficient,1,Transition,2
Soyabean,Mangan,2010,Kharif,500,413.0,0.83,17000,11894,2230,Normal,1,Transition,1
Soyabean,Mangan,2011,Kharif,300,250.0,0.83,19750,13750,2370,Normal,1,Transition,1
Soyabean,Mangan,2012,Kharif,300,250.0,0.83,22500,18333,1900,Deficient,1,Transition,2
Soyabean,Mangan,2013,Kharif,300,257.0,0.86,24500,21417,2210,Normal,1,Transition,1
Soyabean,Mangan,2014,Kharif,300,257.0,0.86,26500,21931,2350,Normal,1,Transition,1
Soyabean,Mangan,2015,Kharif,302,260.0,0.86,28500,22384,2140,Normal,1,Transition,1
Soyabean,Mangan,2016,Kharif,300,260.0,0.87,30667,24050,2290,Normal,2,Organic,1
Soyabean,Mangan,2017,Kharif,302,263.0,0.87,32833,26561,2200,Normal,2,Organic,1
Soyabean,Mangan,2018,Kharif,300,261.0,0.87,35000,29571,2070,Deficient,2,Organic,2
Soyabean,Mangan,2019,Kharif,306,266.0,0.87,37500,32250,2270,Normal,2,Organic,1
Soyabean,Mangan,2020,Kharif,321,280.0,0.87,40000,33844,2130,Normal,2,Organic,1
Soyabean,Mangan,2021,Kharif,328,286.0,0.87,43250,34442,2340,Normal,2,Organic,1
Soyabean,Mangan,2022,Kharif,306,267.0,0.87,46500,37520,2100,Normal,2,Organic,1
Soyabean,Namchi,1997,Kharif,1300,1100.0,0.85,5200,5077,2750,Normal,0,Conventional,1
Soyabean,Namchi,1998,Kharif,1300,780.0,0.6,5633,3480,2580,Normal,0,Conventional,1
Soyabean,Namchi,1999,Kharif,1400,1180.0,0.84,6067,5310,2850,Normal,0,Conventional,1
Soyabean,Namchi,2000,Kharif,1400,1180.0,0.84,6500,5479,2480,Normal,0,Conventional,1
Soyabean,Namchi,2001,Kharif,1400,1150.0,0.82,7040,5586,2740,Normal,0,Conventional,1
Soyabean,Namchi,2002,Kharif,1400,1150.0,0.82,7580,5914,2650,Normal,0,Conventional,1
Soyabean,Namchi,2003,Kharif,1400,1190.0,0.85,8120,7565,3320,Excess,1,Transition,0
Soyabean,Namchi,2004,Kharif,1400,120.0,0.09,8660,780,2850,Normal,1,Transition,1
Soyabean,Namchi,2005,Kharif,140,1240.0,8.86,9200,83700,2440,Normal,1,Transition,1
Soyabean,Namchi,2006,Kharif,1020,1020.0,1.0,10633,9750,2380,Deficient,1,Transition,2
Soyabean,Namchi,2007,Kharif,1270,1110.0,0.87,12067,9177,2320,Deficient,1,Transition,2
